,voltage,cmean,cstd,lmean,lstd,vmean,vstd
96,149.04,652.8838,0.023348661631897312,423.26300000000003,0.09581753492967618,0.25,0.0
97,149.03,652.7764999999999,0.014172155799302718,423.24300000000005,0.11967038062946775,0.25,0.0
98,149.02,652.6315,0.02416298822579154,423.169,0.10280564186852378,0.25,0.0
99,149.01,652.5406,0.014022838514375392,423.387,0.12728314892396017,0.25,0.0
100,149.0,652.4392,0.01845968580447133,423.35,0.09736529155709611,0.25,0.0
101,148.99,652.3446,0.019499743588062723,423.238,0.14232357499726647,0.25,0.0
102,148.98,652.1898,0.02813467611327844,423.25,0.12633289357883665,0.25,0.0
103,148.97,652.0520999999999,0.012762836675298714,423.27,0.08378544026261343,0.25,0.0
104,148.96,651.956,0.012688577540447835,423.23699999999997,0.07308214556237615,0.25,0.0
105,148.95000000000002,651.8291,0.032770260908317465,423.271,0.14320963654725974,0.25,0.0
106,148.94,651.7193,0.03164822269890348,423.27799999999996,0.07794870107961666,0.25,0.0
107,148.93,651.6214,0.015602563891872827,423.33500000000004,0.08511756575466502,0.25,0.0
108,148.92000000000002,651.5129,0.01193691752504162,423.312,0.09703607576566982,0.25,0.0
109,148.91,651.3827,0.010973149046663295,423.329,0.08018104514161108,0.25,0.0
110,148.9,651.2358,0.008219489035209207,423.197,0.06841783393239877,0.25,0.0
111,148.89000000000001,651.1139000000001,0.0085375640553834,423.229,0.08802840450671862,0.25,0.0
112,148.88,650.9973,0.011207586716143171,423.04499999999996,0.07392563831311147,0.25,0.0
113,148.87,650.9129,0.014522052196561067,423.02700000000004,0.10900000000000512,0.25,0.0
114,148.86,650.8017000000001,0.011180787092167188,423.122,0.09537295214052474,0.25,0.0
115,148.85,650.7116,0.018133946068082454,423.23400000000004,0.0748598690888599,0.25,0.0
116,148.84,650.5874,0.009275774900231728,423.16400000000004,0.0921086315173432,0.25,0.0
117,148.83,650.5345000000001,0.02350850909776872,423.42699999999996,0.14724469430169226,0.25,0.0
118,148.82,650.4244,0.010258654882580077,423.37399999999997,0.11350770898930683,0.25,0.0
119,148.81,650.2923999999999,0.013727344972727585,423.195,0.048631265663147995,0.25,0.0
120,148.8,650.1505,0.014840822079670676,423.12399999999997,0.10091580649234069,0.25,0.0
121,148.79,650.0285,0.014961617559628281,423.09799999999996,0.12400000000000008,0.25,0.0
122,148.78,649.8791,0.03527732983094116,423.05100000000004,0.061065538563094095,0.25,0.0
123,148.77,649.7355,0.015838244852262914,423.07399999999996,0.07418894796395853,0.25,0.0
